1	0	0	15	SWCL	36	50	祖玛雕像2	力量戒指	33118968	0	0	2018-02-04 22:10:05
1	0	0	15	SWCL	38	50	祖玛雕像2	力量戒指	33819704	0	0	2018-02-04 22:10:26
1	0	0	4	SWCL	36	50	无法无天	力量戒指	33118968	1	0	2018-02-04 22:10:41
1	0	0	4	SWCL	37	49	无法无天	力量戒指	33819704	1	0	2018-02-04 22:10:41
1	0	0	15	SWCL	35	50	祖玛雕像1	三眼手镯	33538286	0	0	2018-02-04 22:11:05
1	0	0	15	SWCL	32	49	祖玛弓箭手1	恶魔铃铛	33538365	0	0	2018-02-04 22:11:41
1	0	0	4	SWCL	31	48	无法无天	恶魔铃铛	33538365	1	0	2018-02-04 22:11:47
1	0	0	15	SWCL	34	50	双头金刚	龙纹剑	34381427	0	0	2018-02-04 22:11:53
1	0	0	4	SWCL	34	49	无法无天	三眼手镯	33538286	1	0	2018-02-04 22:12:05
1	0	0	4	SWCL	33	50	无法无天	龙纹剑	34381427	1	0	2018-02-04 22:12:05
1	0	0	15	SWCL	21	38	祖玛弓箭手1	力量戒指	34100547	0	0	2018-02-04 22:12:26
1	0	0	4	SWCL	20	37	无法无天	力量戒指	34100547	1	0	2018-02-04 22:12:29
1	0	0	15	SWCL	30	25	祖玛弓箭手1	力量戒指	34661899	0	0	2018-02-04 22:13:11
1	0	0	4	SWCL	29	24	无法无天	力量戒指	34661899	1	0	2018-02-04 22:13:17
1	0	0	15	SWCL	16	30	双头血魔	裁决之杖	33538408	0	0	2018-02-04 22:15:11
1	0	0	4	SWCL	17	29	无法无天	裁决之杖	33538408	1	0	2018-02-04 22:15:14
1	0	0	15	SWCL	17	30	祖玛卫士1	灵魂项链	33683501	0	0	2018-02-04 22:15:23
1	0	0	4	SWCL	17	29	无法无天	灵魂项链	33683501	1	0	2018-02-04 22:15:29
1	0	0	15	SWCL	42	32	祖玛弓箭手1	骑士手镯	39853929	0	0	2018-02-04 22:19:08
1	0	0	15	SWCL	37	25	祖玛弓箭手1	紫碧螺	33538352	0	0	2018-02-04 22:19:29
1	0	0	15	SWCL	37	32	祖玛卫士2	三眼手镯	33819685	0	0	2018-02-04 22:19:38
1	0	0	4	SWCL	41	31	无法无天	骑士手镯	39853929	1	0	2018-02-04 22:19:44
1	0	0	15	SWCL	38	33	祖玛卫士1	三眼手镯	33683504	0	0	2018-02-04 22:19:47
