1	0	0	15	D2013	31	63	祖玛卫士1	裁决之杖	33538048	0	0	2018-02-04 08:40:16
1	0	0	4	D2013	30	62	风道	裁决之杖	33538048	1	0	2018-02-04 08:40:19
1	0	0	15	D2013	29	65	虹魔猪卫3	裁决之杖	38580233	0	0	2018-02-04 08:40:55
1	0	0	4	D2013	29	64	风道	裁决之杖	38580233	1	0	2018-02-04 08:41:07
1	0	0	10	3	324	323	风道	三眼手镯	33538055	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	三眼手镯	34100492	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	恶魔铃铛	33819584	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	恶魔铃铛	38298728	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	裁决之杖	38580233	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	裁决之杖	33538048	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	裁决之杖	38580210	1	装备回收	2018-02-04 08:41:25
1	0	0	10	3	324	323	风道	龙纹剑	34100493	1	装备回收	2018-02-04 08:41:25
1	0	0	15	D2013	66	18	祖玛弓箭手1	恶魔铃铛	33819631	0	0	2018-02-04 08:45:25
1	0	0	4	D2013	65	17	风道	恶魔铃铛	33819631	1	0	2018-02-04 08:45:31
