1	0	0	15	MAYA2	67	62	祖玛弓箭手1	泰坦戒指	92920206	0	0	2018-02-14 22:00:34
1	0	0	15	MAYA2	57	48	祖玛雕像1	紫碧螺	173325567	0	0	2018-02-14 22:00:55
1	0	0	4	MAYA2	56	47	无法无天	紫碧螺	173325567	1	0	2018-02-14 22:01:01
1	0	0	4	MAYA2	67	61	无法无天	泰坦戒指	92920206	1	0	2018-02-14 22:01:13
1	0	0	15	MAYA2	57	59	牛魔王1	灵魂项链	173443249	0	0	2018-02-14 22:02:16
1	0	0	4	MAYA2	57	58	无法无天	灵魂项链	173443249	1	0	2018-02-14 22:02:25
1	0	0	15	MAYA2	47	53	祖玛雕像2	裁决之杖	93671785	0	0	2018-02-14 22:04:19
1	0	0	15	MAYA2	47	56	祖玛雕像1	灵魂项链	173325560	0	0	2018-02-14 22:04:22
1	0	0	4	MAYA2	47	55	无法无天	灵魂项链	173325560	1	0	2018-02-14 22:04:46
1	0	0	4	MAYA2	47	53	无法无天	裁决之杖	93671785	1	0	2018-02-14 22:04:49
1	0	0	15	MAYA2	37	65	祖玛雕像2	三眼手镯	173135499	0	0	2018-02-14 22:06:13
