1	0	0	15	MAYA4	32	14	双头金刚1	天尊头盔	177271015	0	0	2018-02-15 11:00:50
1	0	0	15	MAYA4	28	13	双头金刚1	天尊手镯	177271013	0	0	2018-02-15 11:00:53
1	0	0	4	MAYA4	32	14	无法无天	天尊头盔	177271015	1	0	2018-02-15 11:00:56
1	0	0	4	MAYA4	28	13	无法无天	天尊手镯	177271013	1	0	2018-02-15 11:01:05
1	0	0	15	MAYA4	29	13	双头血魔1	骨玉权杖	177271009	0	0	2018-02-15 11:01:41
1	0	0	15	MAYA4	29	13	双头血魔1	裁决之杖	177271008	0	0	2018-02-15 11:01:41
1	0	0	4	MAYA4	28	12	无法无天	骨玉权杖	177271009	1	0	2018-02-15 11:01:59
1	0	0	7	MAYA4	29	12	无法无天	绿色项链	176863244	1	0	2018-02-15 11:05:56
1	0	0	7	MAYA4	29	12	无法无天	绿色项链	177614671	1	0	2018-02-15 11:05:56
1	0	0	4	MAYA4	28	12	无法无天	绿色项链	177614671	1	0	2018-02-15 11:08:02
1	0	0	15	MAYA4	26	16	牛魔王1	龙纹剑	177270999	0	0	2018-02-15 11:08:11
1	0	0	15	MAYA4	26	16	牛魔王1	龙之手镯	177270998	0	0	2018-02-15 11:08:11
1	0	0	4	MAYA4	26	16	无法无天	龙纹剑	177270999	1	0	2018-02-15 11:08:50
1	0	0	4	MAYA4	25	17	无法无天	龙之手镯	177270998	1	0	2018-02-15 11:08:50
