1	0	0	0	0145	5	13	无法无天	圣战项链	172963511	1	0	2018-02-15 16:00:04
1	0	0	0	0145	5	13	无法无天	天尊项链	174537475	1	0	2018-02-15 16:00:04
1	0	0	0	0145	5	13	无法无天	法神头盔	56705226	1	0	2018-02-15 16:00:10
1	0	0	0	0145	5	13	无法无天	法神头盔	178365223	1	0	2018-02-15 16:00:16
1	0	0	0	0145	5	13	无法无天	天尊头盔	177271015	1	0	2018-02-15 16:00:22
1	0	0	0	0145	5	13	无法无天	天尊手镯	177822688	1	0	2018-02-15 16:00:22
1	0	0	0	0145	5	13	无法无天	天尊头盔	176727417	1	0	2018-02-15 16:00:22
1	0	0	0	0145	5	13	无法无天	霓裳羽衣	54015489	1	0	2018-02-15 16:00:37
1	0	0	1	0145	5	13	无法无天	祖玛靴子(战)	45514980	1	0(5360)	2018-02-15 16:00:40
1	0	0	10	3	328	331	无法无天	天尊道袍	90413266	1	装备回收	2018-02-15 16:01:31
1	0	0	10	3	328	331	无法无天	霓裳羽衣	54015489	1	装备回收	2018-02-15 16:01:34
1	0	0	10	3	328	331	无法无天	霓裳羽衣	29600786	1	装备回收	2018-02-15 16:01:34
1	0	0	10	3	328	331	无法无天	泰坦戒指	45324879	1	装备回收	2018-02-15 16:01:46
1	0	0	10	3	328	331	无法无天	裁决之杖	45515025	1	装备回收	2018-02-15 16:01:46
1	0	0	10	3	328	331	无法无天	裁决之杖	45234014	1	装备回收	2018-02-15 16:01:46
1	0	0	10	3	328	331	无法无天	龙纹剑	29600644	1	装备回收	2018-02-15 16:01:46
1	0	0	10	3	328	331	无法无天	骨玉权杖	45324870	1	装备回收	2018-02-15 16:01:46
1	0	0	10	3	328	331	无法无天	骨玉权杖	40136307	1	装备回收	2018-02-15 16:01:46
1	0	0	10	3	328	331	无法无天	圣战头盔	53961071	1	装备回收	2018-02-15 16:02:04
1	0	0	10	3	328	331	无法无天	天尊头盔	176727417	1	装备回收	2018-02-15 16:02:10
1	0	0	10	3	328	331	无法无天	天尊头盔	177271015	1	装备回收	2018-02-15 16:02:10
1	0	0	10	3	328	331	无法无天	天尊头盔	93209942	1	装备回收	2018-02-15 16:02:10
1	0	0	10	3	328	331	无法无天	天尊头盔	93436362	1	装备回收	2018-02-15 16:02:10
1	0	0	10	3	328	331	无法无天	法神头盔	178365223	1	装备回收	2018-02-15 16:02:10
1	0	0	10	3	328	331	无法无天	法神头盔	56705226	1	装备回收	2018-02-15 16:02:13
1	0	0	10	3	328	331	无法无天	法神头盔	69135334	1	装备回收	2018-02-15 16:02:13
1	0	0	10	3	328	331	无法无天	天尊项链	174537475	1	装备回收	2018-02-15 16:02:16
1	0	0	10	3	328	331	无法无天	天尊项链	72056722	1	装备回收	2018-02-15 16:02:16
1	0	0	10	3	328	331	无法无天	天尊项链	59345681	1	装备回收	2018-02-15 16:02:16
1	0	0	10	3	328	331	无法无天	天尊项链	183302963	1	装备回收	2018-02-15 16:02:16
1	0	0	10	3	328	331	无法无天	圣战项链	172963511	1	装备回收	2018-02-15 16:02:19
1	0	0	10	3	328	331	无法无天	天尊手镯	177822688	1	装备回收	2018-02-15 16:02:22
1	0	0	0	0145	5	13	无法无天	天尊手镯	46448436	1	0	2018-02-15 16:02:40
1	0	0	0	0145	5	13	无法无天	天尊项链	34190964	1	0	2018-02-15 16:02:40
1	0	0	0	0145	5	13	无法无天	圣战手镯	53734696	1	0	2018-02-15 16:02:40
1	0	0	0	0145	5	13	无法无天	圣战头盔	55057629	1	0	2018-02-15 16:02:43
1	0	0	0	0145	5	13	无法无天	圣战戒指	40780875	1	0	2018-02-15 16:02:43
1	0	0	0	0145	5	13	无法无天	血饮	68854531	1	0	2018-02-15 16:02:46
1	0	0	7	0145	5	13	无法无天	血饮	68854531	1	0	2018-02-15 16:02:46
1	0	0	0	0145	5	13	无法无天	圣战项链	55610451	1	0	2018-02-15 16:02:49
1	0	0	0	0145	5	13	无法无天	天尊戒指	72491363	1	0	2018-02-15 16:02:49
1	0	0	0	0145	5	13	无法无天	天尊头盔	69316442	1	0	2018-02-15 16:02:52
1	0	0	0	0145	5	13	无法无天	天尊戒指	91526351	1	0	2018-02-15 16:02:52
1	0	0	0	0145	5	13	无法无天	天尊道袍	98915681	1	0	2018-02-15 16:02:52
1	0	0	0	0145	5	13	无法无天	圣战手镯	93436361	1	0	2018-02-15 16:02:52
1	0	0	0	0145	5	13	无法无天	圣战戒指	94531141	1	0	2018-02-15 16:02:55
1	0	0	0	0145	5	13	无法无天	天尊手镯	177271013	1	0	2018-02-15 16:02:55
1	0	0	0	0145	5	13	无法无天	天尊戒指	178916662	1	0	2018-02-15 16:02:55
1	0	0	0	0145	5	13	无法无天	圣战手镯	182189572	1	0	2018-02-15 16:02:58
1	0	0	0	0145	5	13	无法无天	逍遥扇	182750569	1	0	2018-02-15 16:02:58
1	0	0	0	0145	5	13	无法无天	天魔神甲	183312102	1	0	2018-02-15 16:02:58
1	0	0	1	0145	5	13	无法无天	天尊头盔	69316442	1	0(8160)	2018-02-15 16:03:07
1	0	0	1	0145	5	13	无法无天	天尊项链	34190964	1	0(3290)	2018-02-15 16:03:13
1	0	0	1	0145	5	13	无法无天	天尊手镯	177271013	1	0(1610)	2018-02-15 16:03:16
1	0	0	1	0145	5	13	无法无天	天尊手镯	46448436	1	0(3220)	2018-02-15 16:03:16
1	0	0	1	0145	5	13	无法无天	天尊戒指	178916662	1	0(1680)	2018-02-15 16:03:22
1	0	0	1	0145	5	13	无法无天	天尊戒指	72491363	1	0(3780)	2018-02-15 16:03:22
1	0	0	1	0145	5	13	无法无天	圣战头盔	55057629	1	0(6650)	2018-02-15 16:03:28
1	0	0	1	0145	5	13	无法无天	圣战项链	55610451	1	0(4550)	2018-02-15 16:03:31
1	0	0	1	0145	5	13	无法无天	圣战手镯	53734696	1	0(3360)	2018-02-15 16:03:34
1	0	0	1	0145	5	13	无法无天	圣战手镯	93436361	1	0(4130)	2018-02-15 16:03:34
1	0	0	1	0145	5	13	无法无天	圣战戒指	40780875	1	0(6020)	2018-02-15 16:03:37
1	0	0	1	0145	5	13	无法无天	圣战戒指	94531141	1	0(4690)	2018-02-15 16:03:40
1	0	0	1	0145	5	13	无法无天	天魔神甲	183312102	1	0(11200)	2018-02-15 16:03:43
1	0	0	1	0145	5	13	无法无天	天尊道袍	98915681	1	0(8700)	2018-02-15 16:03:43
1	0	0	1	0145	5	13	无法无天	逍遥扇	182750569	1	0(18300)	2018-02-15 16:03:46
1	0	0	10	3	326	329	无法无天	圣战戒指	183846495	1	装备回收	2018-02-15 16:04:19
1	0	0	10	3	326	329	无法无天	圣战手镯	182189572	1	装备回收	2018-02-15 16:04:22
1	0	0	10	3	326	329	无法无天	天尊戒指	91526351	1	装备回收	2018-02-15 16:04:28
