1	0	0	15	MAYA4	31	14	双头金刚1	骨玉权杖	29225890	0	0	2018-02-03 19:10:01
1	0	0	15	MAYA4	28	12	双头血魔1	法神头盔	28666450	0	0	2018-02-03 19:10:46
1	0	0	15	MAYA4	28	12	双头血魔1	圣战项链	28666449	0	0	2018-02-03 19:10:46
1	0	0	4	MAYA4	28	12	刀锋刺骨	法神头盔	28666450	1	0	2018-02-03 19:10:58
1	0	0	4	MAYA4	30	14	刀锋刺骨	圣战项链	28666449	1	0	2018-02-03 19:10:58
1	0	0	4	MAYA4	30	13	刀锋刺骨	骨玉权杖	29225890	1	0	2018-02-03 19:10:58
1	0	0	15	MAYA3	61	67	暗之沃玛教主1	天师长袍	27000594	0	0	2018-02-03 19:13:31
1	0	0	4	MAYA3	60	66	妹特思棒威	天师长袍	27000594	1	0	2018-02-03 19:13:34
1	0	0	15	MAYA4	27	18	双头金刚1	法神手镯	28666456	0	0	2018-02-03 19:14:40
1	0	0	4	MAYA4	26	17	刀锋刺骨	法神手镯	28666456	1	0	2018-02-03 19:14:46
1	0	0	7	MAYA4	28	19	刀锋刺骨	法神手镯	28666456	1	0	2018-02-03 19:14:52
1	0	0	4	MAYA4	28	18	新年哈皮	法神手镯	28666456	1	0	2018-02-03 19:14:55
1	0	0	15	MAYA3	56	63	双头金刚1	裁决之杖	26441840	0	0	2018-02-03 19:14:58
1	0	0	4	MAYA3	56	63	妹特思棒威	裁决之杖	26441840	1	0	2018-02-03 19:14:58
1	0	0	15	MAYA4	26	17	牛魔王1	龙之手镯	26441879	0	0	2018-02-03 19:15:10
1	0	0	4	MAYA4	25	17	刀锋刺骨	龙之手镯	26441879	1	0	2018-02-03 19:15:16
1	0	0	15	MAYA3	59	64	祖玛卫士1	龙之手镯	26752886	0	0	2018-02-03 19:16:43
1	0	0	15	MAYA3	59	64	祖玛卫士1	骑士手镯	26752885	0	0	2018-02-03 19:16:43
1	0	0	4	MAYA3	59	64	妹特思棒威	龙之手镯	26752886	1	0	2018-02-03 19:17:10
1	0	0	4	MAYA3	57	62	妹特思棒威	骑士手镯	26752885	1	0	2018-02-03 19:17:13
1	0	0	15	TSD	65	41	祖玛卫士1	绿色项链	11938010	0	0	2018-02-03 19:19:19
