1	0	0	15	MAYA2	22	21	祖玛弓箭手1	三眼手镯	31464991	0	0	2018-02-03 19:43:25
1	0	0	4	MAYA2	21	20	一个法师	三眼手镯	31464991	1	0	2018-02-03 19:43:28
1	0	0	15	MAYA2	32	33	祖玛弓箭手1	力量戒指	16785841	0	0	2018-02-03 19:44:13
1	0	0	4	MAYA2	31	32	一个法师	力量戒指	16785841	1	0	2018-02-03 19:44:16
1	0	0	0	0145	3	12	寂寞啊寂寞	龙纹剑	5137	1	0	2018-02-03 19:44:52
1	0	0	0	0145	3	12	寂寞啊寂寞	灵魂项链	5142	1	0	2018-02-03 19:44:58
1	0	0	0	0145	3	12	寂寞啊寂寞	三眼手镯	5123	1	0	2018-02-03 19:45:01
1	0	0	15	MAYA2	42	32	祖玛弓箭手2	裁决之杖	31092502	0	0	2018-02-03 19:45:10
1	0	0	15	MAYA2	42	32	祖玛弓箭手2	紫碧螺	31092501	0	0	2018-02-03 19:45:10
1	0	0	4	MAYA2	41	31	一个法师	裁决之杖	31092502	1	0	2018-02-03 19:45:19
1	0	0	4	MAYA2	41	32	一个法师	紫碧螺	31092501	1	0	2018-02-03 19:45:22
