1	0	0	15	TSD	76	65	狂热火蜥蜴	天尊头盔	12593500	0	0	2018-02-03 20:22:22
1	0	0	15	TSD	76	65	狂热火蜥蜴	龙纹剑	12593499	0	0	2018-02-03 20:22:22
1	0	0	15	TSD	76	65	狂热火蜥蜴	恶魔铃铛	12593498	0	0	2018-02-03 20:22:22
1	0	0	4	TSD	75	64	刀锋刺骨	天尊头盔	12593500	1	0	2018-02-03 20:22:28
1	0	0	4	TSD	76	65	新年哈皮	龙纹剑	12593499	1	0	2018-02-03 20:22:28
1	0	0	4	TSD	75	66	新年哈皮	恶魔铃铛	12593498	1	0	2018-02-03 20:22:31
1	0	0	7	TSD	69	65	妹特思棒威	天魔神甲	12593513	1	0	2018-02-03 20:22:37
1	0	0	4	TSD	68	64	妹特思棒威	天魔神甲	12593513	1	0	2018-02-03 20:22:40
1	0	0	15	TSD	74	41	嬴政	圣战头盔	13142735	0	0	2018-02-03 20:24:37
1	0	0	4	TSD	73	40	刀锋刺骨	圣战头盔	13142735	1	0	2018-02-03 20:24:40
1	0	0	15	TSD	69	60	虹魔教主3	骑士手镯	13142803	0	0	2018-02-03 20:24:49
1	0	0	4	TSD	69	59	妹特思棒威	骑士手镯	13142803	1	0	2018-02-03 20:24:55
1	0	0	15	MAYA3	53	42	祖玛卫士2	泰坦戒指	26186498	0	0	2018-02-03 20:25:04
1	0	0	4	MAYA3	53	42	一个法师	泰坦戒指	26186498	1	0	2018-02-03 20:25:07
1	0	0	15	MAYA3	47	35	暗之沃玛教主1	天师长袍	31982791	0	0	2018-02-03 20:27:49
1	0	0	4	MAYA3	47	35	一个法师	天师长袍	31982791	1	0	2018-02-03 20:27:52
1	0	0	15	TSD	68	70	牛魔王2	圣战戒指	14829923	0	0	2018-02-03 20:28:19
1	0	0	15	TSD	68	70	牛魔王2	绿色项链	14829922	0	0	2018-02-03 20:28:19
1	0	0	4	TSD	68	69	刀锋刺骨	绿色项链	14829922	1	0	2018-02-03 20:28:22
1	0	0	4	TSD	67	69	刀锋刺骨	圣战戒指	14829923	1	0	2018-02-03 20:28:28
1	0	0	15	TSD	69	60	双头血魔1	圣战手镯	25340199	0	0	2018-02-03 20:29:04
1	0	0	7	TSD	73	56	妹特思棒威	裁决之杖	26441840	1	0	2018-02-03 20:29:07
1	0	0	4	TSD	69	60	新年哈皮	圣战手镯	25340199	1	0	2018-02-03 20:29:10
1	0	0	19	SWCL	49	55	无法无天	FZ-0_F3-0	0	1	#祖玛雕像1	2018-02-03 20:29:10
1	0	0	4	TSD	72	55	刀锋刺骨	裁决之杖	26441840	1	0	2018-02-03 20:29:21
1	0	0	15	MAYA3	42	19	赤月恶魔1	法神项链	28666414	0	0	2018-02-03 20:29:30
1	0	0	4	MAYA3	41	18	一个法师	法神项链	28666414	1	0	2018-02-03 20:29:33
1	0	0	15	TSD	76	64	蓝背蜘蛛	泰坦戒指	31983013	0	0	2018-02-03 20:29:51
1	0	0	15	TSD	76	64	蓝背蜘蛛	力量戒指	31983012	0	0	2018-02-03 20:29:51
1	0	0	4	TSD	77	64	孤单一人	力量戒指	31983012	1	0	2018-02-03 20:29:54
1	0	0	4	TSD	76	64	孤单一人	泰坦戒指	31983013	1	0	2018-02-03 20:29:54
