1	0	0	15	MAYA1	37	83	祖玛弓箭手1	龙之手镯	91236905	0	0	2018-02-16 09:45:34
1	0	0	15	MAYA1	49	60	祖玛雕像2	泰坦戒指	73514722	0	0	2018-02-16 09:46:10
1	0	0	15	MAYA1	20	21	牛魔将军1	骨玉权杖	69406955	0	0	2018-02-16 09:46:19
1	0	0	15	MAYA2	81	77	祖玛弓箭手1	三眼手镯	177053495	0	0	2018-02-16 09:46:25
1	0	0	15	MAYA2	81	82	牛魔王1	龙纹剑	184940824	0	0	2018-02-16 09:47:55
1	0	0	15	MAYA2	81	82	牛魔王1	绿色项链	184940823	0	0	2018-02-16 09:47:55
1	0	0	4	MAYA2	81	82	无法无天	绿色项链	184940823	1	0	2018-02-16 09:47:55
1	0	0	4	MAYA2	80	81	无法无天	龙纹剑	184940824	1	0	2018-02-16 09:48:01
1	0	0	4	MAYA2	80	76	无法无天	三眼手镯	177053495	1	0	2018-02-16 09:48:01
1	0	0	15	MAYA2	66	63	祖玛弓箭手2	灵魂项链	176301591	0	0	2018-02-16 09:49:13
1	0	0	4	MAYA2	65	63	无法无天	灵魂项链	176301591	1	0	2018-02-16 09:49:37
