1	0	0	15	SWCL	52	67	祖玛卫士1	三眼手镯	58640282	0	0	2018-02-06 15:50:10
1	0	0	4	SWCL	52	67	无法无天	三眼手镯	58640282	1	0	2018-02-06 15:50:46
1	0	0	15	SWCL	55	65	祖玛雕像1	力量戒指	53879567	0	0	2018-02-06 15:52:07
1	0	0	15	SWCL	51	68	祖玛卫士1	泰坦戒指	53453692	0	0	2018-02-06 15:52:16
1	0	0	4	SWCL	56	64	无法无天	力量戒指	53879567	1	0	2018-02-06 15:52:22
1	0	0	15	SWCL	50	66	祖玛卫士1	骨玉权杖	58640266	0	0	2018-02-06 15:52:22
1	0	0	4	SWCL	49	67	无法无天	骨玉权杖	58640266	1	0	2018-02-06 15:52:34
1	0	0	4	SWCL	50	69	无法无天	泰坦戒指	53453692	1	0	2018-02-06 15:52:40
1	0	0	15	SWCL	27	37	祖玛雕像1	紫碧螺	58785053	0	0	2018-02-06 15:54:55
1	0	0	4	SWCL	28	36	无法无天	紫碧螺	58785053	1	0	2018-02-06 15:55:04
1	0	0	15	SWCL	20	44	祖玛弓箭手1	绿色项链	53879602	0	0	2018-02-06 15:55:22
1	0	0	4	SWCL	19	43	无法无天	绿色项链	53879602	1	0	2018-02-06 15:57:16
1	0	0	15	SWCL	24	37	双头血魔	天尊项链	59345681	0	0	2018-02-06 15:57:40
1	0	0	15	SWCL	24	37	双头血魔	龙纹剑	59345680	0	0	2018-02-06 15:57:40
1	0	0	4	SWCL	23	37	无法无天	龙纹剑	59345680	1	0	2018-02-06 15:57:46
1	0	0	4	SWCL	23	36	无法无天	天尊项链	59345681	1	0	2018-02-06 15:57:46
1	0	0	15	SWCL	24	38	祖玛卫士1	绿色项链	53879518	0	0	2018-02-06 15:58:37
1	0	0	15	SWCL	25	39	牛魔王	恶魔铃铛	52890693	0	0	2018-02-06 15:58:49
1	0	0	4	SWCL	25	39	无法无天	恶魔铃铛	52890693	1	0	2018-02-06 15:59:07
1	0	0	4	SWCL	23	37	无法无天	绿色项链	53879518	1	0	2018-02-06 15:59:10
