1	0	0	15	MAYA2	60	50	祖玛雕像2	绿色项链	73705044	0	0	2018-02-08 12:11:27
1	0	0	15	MAYA2	54	53	祖玛弓箭手2	泰坦戒指	73705074	0	0	2018-02-08 12:11:45
1	0	0	4	MAYA2	53	52	无法无天	泰坦戒指	73705074	1	0	2018-02-08 12:11:51
1	0	0	4	MAYA2	62	48	无法无天	绿色项链	73705044	1	0	2018-02-08 12:12:21
1	0	0	15	MAYA2	59	48	双头金刚1	裁决之杖	74800100	0	0	2018-02-08 12:13:06
1	0	0	4	MAYA2	59	48	无法无天	裁决之杖	74800100	1	0	2018-02-08 12:13:09
1	0	0	15	MAYA2	42	64	祖玛弓箭手2	紫碧螺	73705002	0	0	2018-02-08 12:15:00
1	0	0	4	MAYA2	43	63	无法无天	紫碧螺	73705002	1	0	2018-02-08 12:15:42
1	0	0	15	MAYA2	38	66	牛魔王1	骨玉权杖	58902630	0	0	2018-02-08 12:17:51
1	0	0	4	MAYA2	38	66	无法无天	骨玉权杖	58902630	1	0	2018-02-08 12:18:00
