1	0	0	10	3	325	319	无法无天	骨玉权杖	6951708	1	装备回收	2018-02-01 22:50:32
1	0	0	10	3	325	319	无法无天	恶魔铃铛	6951549	1	装备回收	2018-02-01 22:50:38
1	0	0	10	3	325	319	无法无天	绿色项链	6951666	1	装备回收	2018-02-01 22:50:44
1	0	0	10	3	325	319	无法无天	龙之手镯	6951526	1	装备回收	2018-02-01 22:50:47
1	0	0	4	H007	150	83	龙格	龙纹剑	5953775	1	0	2018-02-01 22:50:53
1	0	0	19	SWCL	46	57	上来耍耍	FZ-0_F3-0	0	1	#祖玛卫士4	2018-02-01 22:51:02
1	0	0	19	D5063	65	71	小孩感冒老不好	FZ-0_F3-0	0	1	#祖玛卫士1	2018-02-01 22:51:17
1	0	0	1	3	312	366	上来耍耍	骑士手镯	7098640	1	0(2640)	2018-02-01 22:51:41
1	0	0	19	H007	142	75	龙格	FZ-0_F3-0	0	1	#祖玛卫士	2018-02-01 22:51:56
1	0	0	0	3	312	366	上来耍耍	骨玉权杖	3107005	1	0	2018-02-01 22:51:56
1	0	0	19	D5068	37	46	小孩感冒老不好	FZ-0_F3-0	0	1	#楔蛾	2018-02-01 22:52:14
1	0	0	15	SLG1	56	71	无法无天	骨玉权杖	4630	1	0	2018-02-01 22:52:44
1	0	0	19	SLG1	56	71	无法无天	FZ-0_F3-0	0	1	#牛魔祭司0	2018-02-01 22:52:44
1	0	0	19	Q004	16	14	纵横四海	FZ-0_F3-0	0	1	牛B不是吹出来D	2018-02-01 22:53:02
1	0	0	4	SLG1	55	71	无法无天	骨玉权杖	4630	1	0	2018-02-01 22:53:32
1	0	0	15	SLG1	8	55	牛魔将军	紫碧螺	6951701	0	0	2018-02-01 22:53:44
1	0	0	4	SLG1	8	54	新年哈皮	紫碧螺	6951701	1	0	2018-02-01 22:53:44
1	0	0	15	SLG1	55	73	牛魔将军	灵魂项链	7144296	0	0	2018-02-01 22:53:56
1	0	0	15	SLG1	55	73	牛魔将军	绿色项链	7144295	0	0	2018-02-01 22:53:56
1	0	0	15	SLG1	16	46	牛魔祭司	三眼手镯	6951650	0	0	2018-02-01 22:54:26
1	0	0	15	SLG1	16	46	牛魔祭司	灵魂项链	7144362	0	0	2018-02-01 22:54:26
1	0	0	19	SLG1	55	72	无法无天	FZ-0_F3-0	0	1	#牛头魔	2018-02-01 22:54:29
1	0	0	4	SLG1	16	46	新年哈皮	三眼手镯	6951650	1	0	2018-02-01 22:54:44
1	0	0	10	3	327	325	龙格	龙纹剑	5953775	1	装备回收	2018-02-01 22:54:44
1	0	0	4	SLG1	17	45	新年哈皮	灵魂项链	7144362	1	0	2018-02-01 22:54:44
1	0	0	4	SLG1	55	73	无法无天	灵魂项链	7144296	1	0	2018-02-01 22:55:41
1	0	0	4	SLG1	55	74	无法无天	绿色项链	7144295	1	0	2018-02-01 22:55:41
1	0	0	15	SLG1	16	24	牛魔战士	绿色项链	6951775	0	0	2018-02-01 22:55:47
1	0	0	4	SLG1	16	24	牛B不是吹出来D	绿色项链	6951775	1	0	2018-02-01 22:55:59
1	0	0	15	SLG1	18	22	牛魔将军	恶魔铃铛	6951724	0	0	2018-02-01 22:56:14
1	0	0	4	SLG1	17	22	妹特思棒威	恶魔铃铛	6951724	1	0	2018-02-01 22:56:26
1	0	0	19	YMLD	79	70	需要	FZ-0_F3-0	0	1	#祖玛卫士	2018-02-01 22:57:08
1	0	0	15	SLG1	58	73	牛魔将军	龙之手镯	6951720	0	0	2018-02-01 22:57:17
1	0	0	4	SLG1	59	72	无法无天	龙之手镯	6951720	1	0	2018-02-01 22:57:26
1	0	0	15	SLG1	63	65	牛魔将军	龙之手镯	7144297	0	0	2018-02-01 22:57:56
1	0	0	4	SLG1	62	64	无法无天	龙之手镯	7144297	1	0	2018-02-01 22:58:32
1	0	0	15	SLG1	40	38	牛魔将军	紫碧螺	6951714	0	0	2018-02-01 22:58:32
1	0	0	4	SLG1	40	37	牛B不是吹出来D	紫碧螺	6951714	1	0	2018-02-01 22:58:38
1	0	0	15	SLG1	41	39	牛魔战士	力量戒指	7144318	0	0	2018-02-01 22:58:44
1	0	0	4	SLG1	40	38	牛B不是吹出来D	力量戒指	7144318	1	0	2018-02-01 22:58:47
1	0	0	10	3	326	329	新年哈皮	三眼手镯	6951650	1	装备回收	2018-02-01 22:59:11
1	0	0	10	3	326	329	新年哈皮	灵魂项链	7144362	1	装备回收	2018-02-01 22:59:11
1	0	0	10	3	326	329	新年哈皮	紫碧螺	6951701	1	装备回收	2018-02-01 22:59:11
1	0	0	10	3	330	333	新年哈皮	祖玛精魂	1073741862	1	装备回收	2018-02-01 22:59:17
1	0	0	10	3	330	333	新年哈皮	祖玛精魂	1073741862	1	装备回收	2018-02-01 22:59:17
1	0	0	10	3	330	333	新年哈皮	祖玛精魂	1073741862	1	装备回收	2018-02-01 22:59:17
1	0	0	15	SLG1	40	37	牛魔战士	紫碧螺	6951600	0	0	2018-02-01 22:59:44
1	0	0	15	SLG1	39	40	牛魔将军	泰坦戒指	6951541	0	0	2018-02-01 22:59:47
1	0	0	4	SLG1	38	39	妹特思棒威	泰坦戒指	6951541	1	0	2018-02-01 22:59:47
1	0	0	4	SLG1	38	35	牛B不是吹出来D	紫碧螺	6951600	1	0	2018-02-01 22:59:56
