1	0	0	10	3	320	325	无法无天	裁决之杖	40454362	1	装备回收	2018-02-05 14:55:26
1	0	0	10	3	320	325	无法无天	龙纹剑	54513906	1	装备回收	2018-02-05 14:55:26
1	0	0	10	3	320	325	无法无天	龙纹剑	45134394	1	装备回收	2018-02-05 14:55:29
1	0	0	10	3	320	325	无法无天	龙纹剑	33528810	1	装备回收	2018-02-05 14:55:29
1	0	0	10	3	320	325	无法无天	龙纹剑	54477686	1	装备回收	2018-02-05 14:55:29
1	0	0	10	3	320	325	无法无天	龙纹剑	53915823	1	装备回收	2018-02-05 14:55:32
1	0	0	10	3	320	325	无法无天	龙纹剑	16593984	1	装备回收	2018-02-05 14:55:32
1	0	0	10	3	320	325	无法无天	龙纹剑	54513888	1	装备回收	2018-02-05 14:55:32
1	0	0	10	3	320	325	无法无天	绿色项链	32028624	1	装备回收	2018-02-05 14:55:38
1	0	0	10	3	320	325	无法无天	骑士手镯	42887646	1	装备回收	2018-02-05 14:55:38
1	0	0	10	3	320	325	无法无天	骑士手镯	41952778	1	装备回收	2018-02-05 14:55:41
1	0	0	10	3	320	325	无法无天	骑士手镯	43449928	1	装备回收	2018-02-05 14:55:41
1	0	0	10	3	320	325	无法无天	骑士手镯	54477663	1	装备回收	2018-02-05 14:55:44
1	0	0	10	3	320	325	无法无天	三眼手镯	42887659	1	装备回收	2018-02-05 14:55:44
1	0	0	10	3	320	325	无法无天	三眼手镯	54513880	1	装备回收	2018-02-05 14:55:44
1	0	0	10	3	320	325	无法无天	龙之手镯	54287496	1	装备回收	2018-02-05 14:55:44
1	0	0	10	3	320	325	无法无天	龙之手镯	54513878	1	装备回收	2018-02-05 14:55:47
1	0	0	10	3	320	325	无法无天	龙之手镯	54287462	1	装备回收	2018-02-05 14:55:47
1	0	0	10	3	320	325	无法无天	紫碧螺	54477685	1	装备回收	2018-02-05 14:55:47
1	0	0	10	3	320	325	无法无天	泰坦戒指	54667927	1	装备回收	2018-02-05 14:55:50
1	0	0	10	3	320	325	无法无天	泰坦戒指	26186426	1	装备回收	2018-02-05 14:55:50
1	0	0	10	3	320	325	无法无天	泰坦戒指	32591809	1	装备回收	2018-02-05 14:55:50
1	0	0	10	3	320	325	无法无天	泰坦戒指	41016637	1	装备回收	2018-02-05 14:55:50
1	0	0	10	3	320	325	无法无天	泰坦戒指	54477664	1	装备回收	2018-02-05 14:55:53
1	0	0	10	3	320	325	无法无天	力量戒指	42887645	1	装备回收	2018-02-05 14:55:53
1	0	0	10	3	320	325	无法无天	力量戒指	54667969	1	装备回收	2018-02-05 14:55:53
1	0	0	10	3	320	325	无法无天	力量戒指	43449927	1	装备回收	2018-02-05 14:55:56
1	0	0	10	3	320	325	无法无天	力量戒指	43078289	1	装备回收	2018-02-05 14:55:56
1	0	0	10	3	320	325	无法无天	泰坦戒指	54287481	1	装备回收	2018-02-05 14:55:59
1	0	0	10	3	320	325	无法无天	骨玉权杖	54287463	1	装备回收	2018-02-05 14:56:02
1	0	0	1	0145	8	17	无法无天	血饮	40227032	1	0(14600)	2018-02-05 14:56:23
1	0	0	1	0145	8	17	无法无天	血饮	44627281	1	0(19200)	2018-02-05 14:56:23
1	0	0	0	3	304	372	无法无天	血饮	20386441	1	0	2018-02-05 14:56:38
1	0	0	1	3	304	372	无法无天	血饮	20386441	1	0(16102)	2018-02-05 14:57:08
