1	0	0	15	MAYA3	16	23	祖玛雕像1	绿色项链	32028624	0	0	2018-02-05 14:34:26
1	0	0	15	MAYA3	19	31	祖玛弓箭手1	裁决之杖	40454362	0	0	2018-02-05 14:34:29
1	0	0	4	MAYA3	15	22	无法无天	绿色项链	32028624	1	0	2018-02-05 14:35:08
1	0	0	15	MAYA3	13	28	祖玛卫士1	骑士手镯	42887646	0	0	2018-02-05 14:36:38
1	0	0	15	MAYA3	13	28	祖玛卫士1	力量戒指	42887645	0	0	2018-02-05 14:36:38
1	0	0	4	MAYA3	13	27	无法无天	力量戒指	42887645	1	0	2018-02-05 14:36:47
1	0	0	4	MAYA3	12	27	无法无天	骑士手镯	42887646	1	0	2018-02-05 14:36:50
1	0	0	15	MAYA3	19	28	祖玛弓箭手1	泰坦戒指	54667927	0	0	2018-02-05 14:36:56
1	0	0	4	MAYA3	18	27	无法无天	泰坦戒指	54667927	1	0	2018-02-05 14:37:02
1	0	0	15	MAYA3	16	28	双头金刚1	裁决之杖	46276322	0	0	2018-02-05 14:37:32
1	0	0	4	MAYA3	18	30	无法无天	裁决之杖	40454362	1	0	2018-02-05 14:39:44
