1	0	0	15	SLG1	52	52	牛魔将军	龙纹剑	8470501	0	0	2018-02-02 01:10:13
1	0	0	15	SLG1	52	53	牛魔祭司	三眼手镯	8470539	0	0	2018-02-02 01:10:19
1	0	0	4	SLG1	54	54	小孩感冒老不好	龙纹剑	8470501	1	0	2018-02-02 01:10:19
1	0	0	4	SLG1	54	53	小孩感冒老不好	三眼手镯	8470539	1	0	2018-02-02 01:10:22
1	0	0	15	SLG1	42	42	牛魔战士	龙纹剑	8470520	0	0	2018-02-02 01:12:49
1	0	0	4	SLG1	42	42	强森	龙纹剑	8470520	1	0	2018-02-02 01:12:52
1	0	0	15	H007	81	60	祖玛雕像1	三眼手镯	5668882	0	0	2018-02-02 01:12:52
1	0	0	4	H007	80	59	龙格	三眼手镯	5668882	1	0	2018-02-02 01:13:07
1	0	0	15	SLG1	31	30	牛魔战士	三眼手镯	8470529	0	0	2018-02-02 01:14:01
1	0	0	4	SLG1	30	29	冷漠的风	三眼手镯	8470529	1	0	2018-02-02 01:14:07
1	0	0	15	SWCL	64	70	双头血魔	裁决之杖	8379042	0	0	2018-02-02 01:15:01
1	0	0	4	SWCL	64	70	多弗朗·明哥	裁决之杖	8379042	1	0	2018-02-02 01:15:10
1	0	0	15	H007	90	41	祖玛雕像1	力量戒指	5099047	0	0	2018-02-02 01:15:13
1	0	0	4	H007	90	41	龙格	力量戒指	5099047	1	0	2018-02-02 01:15:13
1	0	0	15	H007	95	34	祖玛雕像2	龙之手镯	4815076	0	0	2018-02-02 01:15:40
1	0	0	4	H007	94	33	龙格	龙之手镯	4815076	1	0	2018-02-02 01:15:49
1	0	0	10	3	328	329	小孩感冒老不好	龙纹剑	8470501	1	装备回收	2018-02-02 01:15:49
1	0	0	10	3	328	329	小孩感冒老不好	三眼手镯	8470539	1	装备回收	2018-02-02 01:15:52
1	0	0	10	3	321	328	强森	力量戒指	8277940	1	装备回收	2018-02-02 01:15:58
1	0	0	10	3	321	328	强森	龙纹剑	8470520	1	装备回收	2018-02-02 01:16:01
1	0	0	10	3	321	328	强森	龙纹剑	7901508	1	装备回收	2018-02-02 01:16:01
1	0	0	10	3	323	330	冷漠的风	灵魂项链	8094804	1	装备回收	2018-02-02 01:16:43
1	0	0	15	H007	103	33	祖玛雕像1	裁决之杖	4815073	0	0	2018-02-02 01:16:55
1	0	0	15	H007	103	33	祖玛雕像1	灵魂项链	4815072	0	0	2018-02-02 01:16:55
1	0	0	15	SLG1	29	74	牛魔祭司	骑士手镯	8470543	0	0	2018-02-02 01:16:55
1	0	0	4	H007	103	32	龙格	灵魂项链	4815072	1	0	2018-02-02 01:16:58
1	0	0	4	SLG1	28	73	小孩感冒老不好	骑士手镯	8470543	1	0	2018-02-02 01:16:58
1	0	0	4	H007	102	32	龙格	裁决之杖	4815073	1	0	2018-02-02 01:16:58
1	0	0	10	3	326	325	小孩感冒老不好	骑士手镯	8470543	1	装备回收	2018-02-02 01:17:28
1	0	0	15	H007	135	64	祖玛弓箭手1	骑士手镯	8525680	0	0	2018-02-02 01:18:58
1	0	0	4	H007	134	63	龙格	骑士手镯	8525680	1	0	2018-02-02 01:19:01
1	0	0	15	SLG1	53	51	牛魔将军	泰坦戒指	8470449	0	0	2018-02-02 01:19:55
1	0	0	15	SLG1	53	51	牛魔将军	恶魔铃铛	8470448	0	0	2018-02-02 01:19:55
1	0	0	4	SLG1	52	50	星系	泰坦戒指	8470449	1	0	2018-02-02 01:19:58
